x_axis,lantencys,speed,qps,
256,0.586,0.31770887386583146,1241
362,0.564,0.4438032583680115,1241
512,0.592,0.6098431160381264,1218
724,0.601,0.8637319505046017,1230
1024,0.598,1.2121654474908508,1227
1448,0.603,1.6945541315427979,1216
2048,0.619,2.3756242327544927,1207
2896,0.633,3.3484196491949616,1207
4096,0.653,4.6018220738888385,1172
5793,0.639,6.533521347395812,1177
8192,0.773,8.617451621177938,1096
11585,0.794,12.588033643646966,1133
16384,0.77,17.005521403298665,1077
23170,0.746,23.558741728809963,1058
32768,0.873,31.15252434672297,990
46341,0.904,43.36316195229986,975
65536,1.15,56.20561856712516,880
92682,1.223,77.20348195750387,861
131072,1.536,88.77489749735841,709
185364,2.034,108.61901896754725,604
262144,2.419,137.46701569166947,534
370728,8.764,163.26364750671848,451
524288,8.098,178.1607075881086,345
741455,5.114,222.05737332259443,300
1048576,10.294,260.114043863273,245
1482910,11.694,289.04043107558874,185
2097152,14.852,313.4657971114322,140
2965821,17.766,344.2220854832734,101
4194304,21.109,366.1472700648543,71
5931642,27.478,401.81210579408446,54
8388608,35.484,401.27018890242226,31
11863283,49.926,443.6840146820265,23
16777216,71.059,506.27523346483486,15
23726566,101.105,453.5085449087435,7
33554432,121.149,454.42854732483676,6
47453133,169.446,454.3371230780232,3
67108864,310.374,377.41116245333023,2
94906266,411.934,405.3179018405061,2
134217728,643.112,340.21438543957765,1
189812531,837.628,360.48713211199765,0
